"nid","path","title","created","pictures","body","tags"
"3366","/nyhed/politiforberedende-linje-paa-skydebanen","Politiforberedende linje på skydebanen","Tirsdag, 2. december 2014 - 13:34","sites/vih.local/files/img_0137.jpg, sites/vih.local/files/img_0141.jpg, sites/vih.local/files/img_0139.jpg","Politilinjen på Vejle Idrætshøjskole er en slags forskole til politiet. Det handler for eleverne om at afklare deres drømme om at blive politibetjent og forberede eleverne til politiets optagelsesprøve gennem fysisk, teoretisk og praktisk undervisning. Politilinjen har i denne uge været på besøg med rundvisning og oplæg på Vejle Politistation samt Alarmcentralen. Læs mere om politilinjen.Desuden blev det til et besøg på skydebanen, hvor eleverne fik lov til at afprøve en 9 mm. Du kan se billeder nedenfor og en video på FacebookVi forbereder dig til politietDu kan se mere om det, man kan kalde for vores politiforskole - altså vores politilinje, hvor du kan forberede dig fysisk, teoretisk og praktisk til at bestå optagelsesprøven til politiet. Forberedelseskurset til politiet er en hjælp til at afklare dine politidrømme og en hjælp til at komme ind til politiet.",""
"3365","/nyhed/blokdage-med-sport","Blokdage med sport","Onsdag, 26. november 2014 - 13:17","","Eleverne har fordybet sig lidt ekstra i deres sportsfag i denne uge. Basketball har brugt ekstra tid på at lægge strategi og videoanalysere dem selv i kamp, ski er afsted på skitur i Østrig, Outdoor energy har været på længere tur med surprise outdoor aftenaktivitet, Håndbold har haft om kamptaktik og evaluering og skal afsted og se ligahåndbold, mens eleverne på Indoor cycling, pump og boksning har afprøvet sig selv som instruktører og prøvet nye aktiviteter i andre faciliteter.  ",""
"3363","/nyhed/tak-en-fin-besoegsweekend","Tak for en fin besøgsweekend","Tirsdag, 25. november 2014 - 11:43","sites/vih.local/files/2k2a1761.jpg","Alle os på Vejle Idrætshøjskole vil gerne sige tak for god stemning og aktivitet til vores besøgsdage i weekenden. Vores elever havde mulighed for at invitere venner til at komme og prøve skolens aktiviteter i weekenden med efterfølgende 80'er fest lørdag aften, hvor også vores musiklærer spillede livenumre.Vi siger også tak til de besøgende udefra, som kom til aktiviteterne for at se, om et højskoleophold kunne være del af deres fremtidsplaner.I kan se billeder fra lørdagens aktiviteter på Facebook. ",""
"3359","/nyhed/hjemme-fra-la-santa-sport","Hjemme fra La Santa Sport","Mandag, 17. november 2014 - 11:53","sites/vih.local/files/la_santa.jpg","Eleverne er netop vendt hjem til hverdagen på VIH efter et skud sol, energi og nye oplevelser på Club La Santa Sport på Lanzarote.Ugen har indeholdt masser af aktiviteter - både fra La Santas eget program, VIH's egne aktiviteter og udflugter til bl.a. vulkaner, markeder eller snorkelsafari. Og selvfølgelig med højskole, hygge og samlinger. Ugen kulminerede med triatlon torsdag, hvor alle eleverne var med til at gøre arrangementet storslået. Enten som triatleter på forskellige distancer, på hold eller enkelte som skadede hjælpere/støtter/vandbærere.Billedet nedenfor er fra pigernes MTB-tur. Mere video og billeder fra VIH's beachdag og triatlondagen samt spredte oplevelser fra ugen er på Facebook. Søg på Vejle Idrætshøjskole og husk at like siden, hvis du vil holde dig opdateret med billeder og nyheder fra hverdagen på Vejle Idrætshøjskole.",""
"3358","/nyhed/nye-muligheder-vih-elever","Nye muligheder for VIH-elever","Tirsdag, 4. november 2014 - 14:14","sites/vih.local/files/20130517-img_9496-333-13.jpg","Vi har netop givet vores elever nye muligheder for at få endnu mere ud af deres højskoleophold. Udover teambuilderlinjen har du mulighed for at tage uddannelser og lave projekter inden for outdoor og fitness.",""
"3357","/nyhed/nye-faciliteter-paa-vejle-idraetshoejskole","Nye faciliteter på Vejle Idrætshøjskole","Tirsdag, 4. november 2014 - 13:51","sites/vih.local/files/facilitites/udklip.jpg","Vi er netop ved at udvide vores faciliteter på Vejle Idrætshøjskole. Et nyt Center for Sundhed, Test og Læring vil stå færdigt i februar 2015. Det vil indeholde 4 nye undervisningslokaler, et nyt spinninglokale, et nyt fitnesslokale, et nyt danselokale og på sigt også et idrætstestcenter med mulighed for at teste dig grundigt igennem og give dig større indblik i din træningsfremgang.Vi glæder os til at tage de nye faciliteter i brug allerede på forårsholdet 2015.De nye midler bygges med støtte fra Trefor Værdipulje.",""
"3354","/nyhed/nye-fag-paa-vejle-idraetshoejskole","Nye fag på Vejle Idrætshøjskole","Tirsdag, 4. november 2014 - 13:34","sites/vih.local/files/20130618-2k2a1079-311.jpg","Vejle Idrætshøjskole har opgraderet udbuddet af fag for elever, der starter på skolens næste kurser. Se en oversigt over fagene, eller klik dig ind på det enkelte kursus i oversigten for at se, hvordan du kan sammensætte dine fag.Der er kommet nye fag inden for boldspil, outdoor og fitness, og skolen har netop oprettet en ny endurancefagpakke for dig, der kan lide udholdenhedstræning/løbetræning/triatlon.Der vil desuden stå nye fitness-, spinning- og dansefaciliteter klar til de nye fag. Bestil en rundvisning for at høre mere om de nye muligheder. ",""
"3351","/nyhed/vejle-idraetshoejskole-inviterer-til-vikinge-race","Vejle Idrætshøjskole inviterer til Vikinge Race","Torsdag, 23. oktober 2014 - 8:57","","Endnu engang har teambuilderlinjen på Vejle Idrætshøjskole et unikt event i støbeskeenDen 1. november inviteres alle kække ungmøer og iltre svende til at tage kampen op som i de gode gamle vikingedage. Der skal kæmpes og udgydes blod, sved og tårer. Som vikingerne i deres tid måtte overkomme en masse anstrengelser, har I nu muligheden for at deltage i et løb, der vil teste jer. Et løb, der vil bringe jer igennem en masse forhindringer og anderledes terræner.Om teambuilderlinjen på Vejle IdrætshøjskoleVejle Idrætshøjskoles teambuilderhold afholder her i efteråret flere arrangementer bl.a. Vejle Vikinge Race. Det er dem selv, der har arrangeret det hele; lige fra navnet til ideudvikling og alt det praktiske. En af projektlederen bag racet, Tanja Krogh Andersen, siger følgende;“Vi har haft flere arrangementer i løbet af efteråret, men dette er vores første frie projekt. Vi har selv valgt hvad vi ville arrangere, og vi følte, at dette kunne være en rigtig god udfordring for os. Jeg håber virkeligt, at borgere i Vejle og omegn vil være med på vores ide. Jeg glæder mig til at sende dem afsted og opleve stemningen, når først løbet går i gang.”Arrangementet er en del af elevernes uddannelsesforløb til teambuildere på Vejle Idrætshøjskole. På teambuilderlinjen lærer eleverne netop alt det, som ikke undervises i på de normale studier. Gennem samarbejde og projekt opnår de personlige kompetencer, herunder organisatoriske kompetencer, sociale kompetencer, samarbejde, koordinering, ledelse, kommunikation, ejerskab, ansvar, at turde stille sig frem, gruppedynamik, tolerance og respekt for andre og sig selv.Praktiske oplysningerLøbet afholdes den 1. november, med løbsstart kl. 14:00. Det forventes at være 5-8 km langt, og man opfordres til at møde op ½-1 time før start på Vejle Idrætshøjskole, Ørnebjergvej 28 i Vejle. Efter løbet vil der være mulighed for at hygge rundt om bålstedet sammen med de andre deltagere. Minimumsalderen for deltagelse er 15 år. Der er mulighed for at parkere i nærheden af start- og slutområdet.For information og opdateringer omkring løbet, findes begivenheden på facebook under teambuildernes side; Teambuilderne Vejle idræthøjskole. Begivenheden hedder Vejle Vikinge Race.For yderligere spørgsmål vedrørende løbet kan arrangørerne kontaktes på mail: teambuildervih@gmail.com",""
"2988","/nyhed/friluftstur-efteraar-2014","Friluftstur efterår 2014","Onsdag, 17. september 2014 - 22:34","sites/vih.local/files/g.jpg, sites/vih.local/files/g6.jpg, sites/vih.local/files/g8.jpg, sites/vih.local/files/g2.jpg","Af Giovanna Loureiro Pontes, elev på efterårsholdet 2014Friluftsturen startede på skolen tirsdag, hvor vi den første dag forberedte os på programmet. På turen skulle vi både ud at cykle og vandre, samt bo og overnatte i den danske skov fra onsdag til fredag. Vi skulle overnatte i bivuaker (som helt elementært er telte lavet ud af presenninger), lave vores mad i et tangria sæt (som er transportabelt køkkengrej), og sejle i kanoer igennem Skjern å til et område kaldet Mes sø.Den sidste dag, fredag formiddag, skulle vi cykle 50 km tilbage til skolen i Vejle.Turen handlede ikke kun om at have det sjovt, men også om at lære at begå sig ude i den virkelige verden.Turens udfordringerSelve friluftsturen fik udfordret de forskellige grupper i nogle situationer, som testede deres psykiske styrke samt deres evne til at samarbejde. Oplevelsen har lært os, hvordan vi kan takle svære situationer og arbejde sammen for at få ting til at lykkedes, og selvfølgelig var det en fin måde at være sammen med andre.At være udenfor i naturen tæt på de andre hele tiden, har lært folk at være mere tolerante og bedre i stand til at leve sammen i større grupper. En af de største udfordringer kunne fx være at holde humøret oppe, når man til tider også oplevede modgang.Det var en tid med masser af smuk natur, hvor vi skulle lære at klare os selv ud fra de problemer der opstod, samtidigmed at opretholde en åben og klar tilgang til tingene, og forberede os selv på det næste der skulle ske. Under turen indså jeg selv, at det er muligt og interessant, at man kan have det sjovt, og samtidig overleve, med meget lidt. Fordi vi var sammen i mindre grupper på turen, gjorde det os også i stand til at lære hinanden meget bedre at kende og vise andre hvem man selv er og hjælpe andre.Uden Wi-Fi og elektrisk underholdningAt leve simpelt som vi gjorde på turen, tvang os til at indse hvad der virkelig var essentielt for livet. I al sin enkelhed, var der smukke øjeblikke hvor vi indså at det faktisk kunne lade sig gøre at leve uden Wi-Fi eller andet moderne elektronisk underholdning. I stedet for var det muligt at komme helt ned på jorden og være social og sidde sammenpresset foran bålet med skumfiduser og fællessang om aftenen.Ingen bad, make-up eller andre muligheder for at pleje sin egen forfængelighed; kun gode snakke, en velfortjent udsigt og ydmygelsen ved at lære at begå sig omgivet af vores smukke natur.Turen tilbød også en unik mulighed for at reflektere over hvilke værdier man har i sit liv og hvordan andre uhindret, vælger at leve deres liv, bare sådan som det er.Uforglemmelige minderI dag står jeg tilbage med mange uforglemmelige minder fra denne oplevelse, men den største realisation jeg fik fra at leve udendørs, var at alting kan ændre sig pludseligt, og at man er nødt til at være forberedt på omvende sig både psykisk og fysisk.Dette er ikke kun relevant når man er på tur, men også i livet generelt.Denne udendørs oplevelse var for mig en fantastisk tid med venner, en sej måde at opleve naturen på, også lærte den mig en vigtig ting; at ved at leve simpelt, kan du faktisk føle dig mere i live.",""
"2987","/nyhed/adventurerace-paa-naturens-dag","Adventurerace på Naturens Dag","Onsdag, 17. september 2014 - 21:32","sites/vih.local/files/2014-09-14_10.44.01.jpg, sites/vih.local/files/2014-09-14_10.49.33.jpg, sites/vih.local/files/2014-09-14_10.50.04.jpg, sites/vih.local/files/2014-09-14_15.47.18.jpg, sites/vih.local/files/2014-09-14_16.04.10.jpg, sites/vih.local/files/2014-09-14_16.00.59.jpg","Af Lasse Tiroke, elev på efterårsholdet 2014.Den 14. September 2014 blev en særlig dag på VIH. Det var Naturens Dag og der blev opstillet til adventurerace. 19 teams skulle konkurrere med- og mod hinanden i de forskellige discipliner – både i master distance og challenge distance.Et team består af tre deltagere og der findes kvinde-, herre- og mixhold Begge race varede i 6 timer, det betyder at man skal være i mål 6 timer efter starten, ellers er blev man diskvalificeret i konkurrencen om at vinde.PrologSom de fleste adventurerace så begyndte racen med en prolog. Prologen gik ud på at man skulle, med et hold på tre personer, kunne stave en sætning, hvor den ene havde 5 forskellige farver, som han skulle bruge til at signalere til de andre 2, som så skulle bruge farverne til at stave en sætning (Fuld fart på). Efter det skulle alle der havde challange; rapelle, gøre udfordringer i skolens pool, svinge i ring, klatre og kaste dart pile.RaceEfter prologen afsluttedes, kom der rigtig fart på. Både deltagerne fra challenge og master skulle ned til Vejlefjord. Der skulle sejles i tremands kano for challenge rækken og enkelt kajak til master distancen. Efter få kilometer på vandet, fortsættes konkurrencen igen på fast grund. Der skulle cykles gennem Vejle hen til den næste disciplin, hvor begyndelsessted lå udefor byen: Der skulle løbes terrænløb i 2km. Som en race, så var der fart på hele turen, så lige straks efter terrænløb var der 10km MTB videre til næste disciplin, som var MTB-Orientering i 4km.Efter disse mange kilometer med cyklen var der også mange cykelslanger der ikke kunne holde til mere. Så mange af deltagerne brugte også tid på at lappe sine cykler hen ad vejen. Når man så ikke var faret vild, gik det med cykel tilbage til byen. Det var tid til by-orienteringsløb. Parat med nye kort, løbes der i ukendte områder fra post til post, hvilket så endte med et hop ned af molen,til den sidste post, hvilken lå ude i vandet. Derefter gik det 'hjem' igen til skolen. De hurtigste kom til den næste disciplin, som var Bike and Run. Her har de tre holdkammerater kun to cykler at dele om, så her kom samarbejdsevnen og teamwork endnu engang, efter mange hårde timers arbejde, ind i spillet.AfslutningDagen afsluttedes med kåringen af vinderne og lidt kage og saftevand bagefter. Naturens Dag på VIH i forbindelse med adventurerace blev således et succes, at alle deltager havde et smil liggende over ansigtet, da de kom i mål. Opgaver blev mestret og ens egne grænser blev skubbet. Det gav, for både debutanter og rutinerede 'racere', lyst til mere, sådan at det næste gang igen kan blive til en god oplevelse for alle.",""
"2986","/nyhed/blok-1-dage-haandbold","Blok 1 dage håndbold","Onsdag, 17. september 2014 - 21:19","sites/vih.local/files/2014-09-10_08.50.01.jpg","En god attribut ved skolen er det faktum, at der næsten) altid er noget nyt at gøre. I sidste uge havde vi to hele dage til at gøre noget med vores sportsfag, og jeg synes, at vi brugte dagene meget godt. På den første dag fik vi en ny træner, som introducere os til beachhåndbold og vi havde lidt træning i hallen med ham. Derefter tog vi et nærmere kig på sporten og mit første indtryk var, at det er en meget langsom sport, som ikke har meget til fælles med den brutale håndbold, jeg er vant til.En anden forskel er, at du spiller på et mindre felt med fire spillere og du har mulighed for at score to point ved Trickshots, penalty eller målmandsmål.Dag nr 2 var endnu bedre, fordi vi på denne dag tog til en anden skole, som havde en specifik bane til beachhåndbold, hvor vi spillede på. Vi var nødt til at vænne os til det, fordi vi spillede barfodet og det var koldt, men med en lille smule praksis, var det ikke noget problem for os længere. Da vi kom tilbage til skolen, mødte vi en af vores lærers Ole gammel ven, og han viste os kamptaktikken for den kamp, som hans hold skulle spille om aftenen, og som vi skulle overvære bagefter i Herning. Selvfølgelig vandt hans hold.Af Ulrik Deneken",""
